"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1906735276703043871","Mon Mar 31 15:48:10 +0000 2025","0","Maaf bung @wordfangs saya masukin soundtrak nya tanpa ijin di foto.... #CabutUUTNI #TolakRUUTNI #TolakRUUKejaksaan #CabutSemuaUUYangMerugikanRakyat https://t.co/bFm09QOrUR","1906735276703043871","https://pbs.twimg.com/ext_tw_video_thumb/1906735234722467842/pu/img/PHFWjED7TBmQyTKn.jpg","","in","Indonesia","0","0","0","https://x.com/mBOYsikumbang/status/1906735276703043871","90353315","mBOYsikumbang"
"1906734808757370999","Mon Mar 31 15:46:18 +0000 2025","0","tbtb bilang katanya sodara gua ngebut dan ngotot yang salah sodara gua. Diakhir dia kalah argumen lah eh tbtb ngaku saya KOSTRAD wth?! Btw gaada bukti ya karena yaudah gitu akhirnya sama-sama pergi dengan kesal aja. Inget kejadian kaya gini bisa nimpa siapa aja #TolakRUUTNI","1906734810762182891","","reviewbeneran","in","","0","0","0","https://x.com/reviewbeneran/status/1906734810762182891","1822872723233845248","reviewbeneran"
"1906733636898226607","Mon Mar 31 15:45:43 +0000 2025","1","@4ltschmerz___ uwahhh mimpi apa aku semalam... menang coba otw ke dm ya kak eheheh thank you! #TolakRUUTNI #TolakRUUPolri #TolakRUUKejaksaan #TolakRUUKuhap #CabutUUTNI #CabutRUUPolri","1906734662233551150","","4ltschmerz___","in","20 | INFP 🌱","0","0","0","https://x.com/remiiiria/status/1906734662233551150","1792887945722269696","remiiiria"
"1906625605589708919","Mon Mar 31 15:44:42 +0000 2025","0","@Jaemren_10 sinetron stresss kata aku siii anak sma mana yg kecintaan sampe gila begitu","1906734405445681551","","Jaemren_10","in","","0","0","0","https://x.com/knehlee/status/1906734405445681551","1861035949368672256","knehlee"
"1906733418513363151","Mon Mar 31 15:40:47 +0000 2025","0","emang si jomok gelap mh suka gitu #TolakRUUTNI #TolakRUUPolri","1906733418513363151","","","in","","0","0","0","https://x.com/magdalena__lee/status/1906733418513363151","1877295151493820417","magdalena__lee"
"1906732876223193582","Mon Mar 31 15:38:37 +0000 2025","0","LEPAS LANDAS BERSAMA LITCOIN - indonesia gelap https://t.co/zxpf78KKOa #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI https://t.co/VxNCRwpEax","1906732876223193582","https://pbs.twimg.com/media/GnYTb1Ma4AEdQ8b.png","","in","INDONESIA ","0","0","0","https://x.com/SAKSI2024/status/1906732876223193582","1724753649296084992","SAKSI2024"
"1906732698263306592","Mon Mar 31 15:37:55 +0000 2025","0","#GagalkanRUUTNI #CabutRUUTNI #PeringatanDarurat #IndonesiaGelap #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #SupremasiSipil Ayo lawan! Hidup perempuan yang melawan!","1906732698263306592","","","in","","0","0","0","https://x.com/jjsmnsgntr0405/status/1906732698263306592","1886311348176650240","jjsmnsgntr0405"
"1906732614389756212","Mon Mar 31 15:37:35 +0000 2025","1","satu biji kaya Ernesto aja udah bikin romantisme pacar berseragam kembali lagi hadeuh hadeuh. #CabutUUTNI #TolakRUUTNI","1906732614389756212","","","in","Wallachia","0","0","0","https://x.com/necromanticcs/status/1906732614389756212","1307076292794224640","necromanticcs"
"1906402139364303249","Mon Mar 31 15:37:17 +0000 2025","0","@jennieace_cream Kenyang makan kuker #TolakRUUTNI #CabutRUUTNI #TolakRUUPolri #TolakDwifungsiABRI","1906732539609546841","","jennieace_cream","in","","0","0","0","https://x.com/feume_14/status/1906732539609546841","1292331731022880768","feume_14"
"1906732384684212656","Mon Mar 31 15:36:40 +0000 2025","0","Tag nya sengaja diilangin dari trending kah? #TolakRUUTNI #CabutUUTNI #TolakRUUPolri","1906732384684212656","","","in","5m behind you, start running.","0","0","0","https://x.com/S1GM4FUNFACTS/status/1906732384684212656","1705233145187213312","S1GM4FUNFACTS"
